date,year,month,day,centroid_lat,centroid_lon,elev_m,u2_ms,tmin_c,tmax_c,srad_wm2,ea_kpa,pair_kpa,prcp_mm,etr_mm,eto_mm
2002-12-15,2002,12,15,46.1500000000,-105.8083333000,776.2399902344,2.4682383537,-1.5499877930,15.1499938965,60.2999992371,0.5280193886,92.4546677394,4.0000000000,2.7999999523,1.6000000238
2002-12-16,2002,12,16,46.1500000000,-105.8083333000,776.2399902344,2.8422138691,-5.4499816895,11.3500061035,70.5000000000,0.3873384704,92.4546677394,0.6999999881,2.6000001431,1.5000000000
2002-12-17,2002,12,17,46.1500000000,-105.8083333000,776.2399902344,2.3934433460,-3.2500000000,8.8500061035,59.4000015259,0.4199316437,92.4546677394,0.0000000000,1.8999999762,1.1000000238
2002-12-18,2002,12,18,46.1500000000,-105.8083333000,776.2399902344,5.3104524612,-7.1499938965,5.4500122070,69.5000000000,0.3532545077,92.4546677394,0.0000000000,2.2999999523,1.3999999762
2002-12-19,2002,12,19,46.1500000000,-105.8083333000,776.2399902344,4.8616814613,-9.4499816895,4.1499938965,71.5000000000,0.2539121487,92.4546677394,0.0000000000,2.5000000000,1.5000000000
2002-12-20,2002,12,20,46.1500000000,-105.8083333000,776.2399902344,3.2909846306,-13.6499938965,0.1499938965,73.7000045776,0.2257257167,92.4546677394,0.0000000000,1.3999999762,0.8000000119
2002-12-21,2002,12,21,46.1500000000,-105.8083333000,776.2399902344,2.6926236153,-17.8499908447,-3.6499938965,71.4000015259,0.2153396123,92.4546677394,0.0000000000,0.6000000238,0.4000000060
2002-12-22,2002,12,22,46.1500000000,-105.8083333000,776.2399902344,2.3934433460,-17.9499969482,-3.6499938965,62.0000000000,0.2301766364,92.4546677394,0.0000000000,0.5000000000,0.3000000119
2002-12-23,2002,12,23,46.1500000000,-105.8083333000,776.2399902344,1.8698774576,-17.3499908447,-2.5499877930,71.3000030518,0.2375944815,92.4546677394,0.0000000000,0.5000000000,0.3000000119
2002-12-24,2002,12,24,46.1500000000,-105.8083333000,776.2399902344,2.2438530922,-18.3499908447,-2.2500000000,73.8000030518,0.2301766364,92.4546677394,0.0000000000,0.6000000238,0.3000000119
2002-12-25,2002,12,25,46.1500000000,-105.8083333000,776.2399902344,2.9170091152,-15.4499816895,1.5500183105,73.0999984741,0.2094042844,92.4546677394,0.0000000000,1.5000000000,0.9000000358
2002-12-26,2002,12,26,46.1500000000,-105.8083333000,776.2399902344,3.1413943768,-13.6499938965,3.6499938965,72.3000030518,0.2479786943,92.4546677394,0.0000000000,1.7000000477,1.0000000000
2002-12-27,2002,12,27,46.1500000000,-105.8083333000,776.2399902344,3.0665991306,-8.7500000000,5.8500061035,53.1000022888,0.4095620245,92.4546677394,0.0000000000,1.3999999762,0.8000000119
2002-12-28,2002,12,28,46.1500000000,-105.8083333000,776.2399902344,2.3186483383,-3.6499938965,8.1499938965,38.9000015259,0.5309793725,92.4546677394,0.0000000000,1.3000000715,0.8000000119
2002-12-29,2002,12,29,46.1500000000,-105.8083333000,776.2399902344,3.1413943768,-5.4499816895,9.1499938965,72.5000000000,0.3310207025,92.4546677394,0.0000000000,2.7000000477,1.5000000000
2002-12-30,2002,12,30,46.1500000000,-105.8083333000,776.2399902344,3.4405746460,-8.4499816895,5.8500061035,67.5000000000,0.2761599932,92.4546677394,0.0000000000,2.2999999523,1.3999999762
2002-12-31,2002,12,31,46.1500000000,-105.8083333000,776.2399902344,2.1690580845,-6.7500000000,4.1499938965,52.0000000000,0.3087828489,92.4546677394,0.0000000000,1.5000000000,0.9000000358
2003-01-01,2003,1,1,46.1500000000,-105.8083333000,776.2399902344,3.7397549152,-5.6499938965,5.5500183105,69.4000015259,0.3473258773,92.4546677394,0.4000000060,2.1000001431,1.2000000477
2003-01-02,2003,1,2,46.1500000000,-105.8083333000,776.2399902344,3.2909846306,-5.8500061035,9.3500061035,68.9000015259,0.3058174728,92.4546677394,0.0000000000,3.0000000000,1.7000000477
2003-01-03,2003,1,3,46.1500000000,-105.8083333000,776.2399902344,5.2356572151,-1.2500000000,12.5500183105,52.5000000000,0.3665928480,92.4546677394,0.0000000000,4.8000001907,2.9000000954
2003-01-04,2003,1,4,46.1500000000,-105.8083333000,776.2399902344,3.8145503998,-6.1499938965,8.3500061035,74.2000045776,0.2969209815,92.4546677394,0.0000000000,3.0000000000,1.7000000477
2003-01-05,2003,1,5,46.1500000000,-105.8083333000,776.2399902344,2.3186483383,-1.5499877930,9.8500061035,34.7999992371,0.4806502583,92.4546677394,4.4000000954,2.0000000000,1.3000000715
2003-01-06,2003,1,6,46.1500000000,-105.8083333000,776.2399902344,2.9918041229,-4.5499877930,8.7500000000,75.5999984741,0.4021546341,92.4546677394,0.0000000000,2.2000000477,1.3000000715
2003-01-07,2003,1,7,46.1500000000,-105.8083333000,776.2399902344,3.4405746460,-2.3500061035,14.3500061035,75.2000045776,0.3621468965,92.4546677394,0.0000000000,4.0999999046,2.4000000954
2003-01-08,2003,1,8,46.1500000000,-105.8083333000,776.2399902344,3.8893456459,-2.9499816895,9.9500122070,77.0000000000,0.2731938422,92.4546677394,0.0000000000,3.7999999523,2.2000000477
2003-01-09,2003,1,9,46.1500000000,-105.8083333000,776.2399902344,5.2356572151,-12.9499816895,1.9500122070,74.8000030518,0.1470660504,92.4546677394,0.0000000000,2.7999999523,1.7000000477
2003-01-10,2003,1,10,46.1500000000,-105.8083333000,776.2399902344,1.7950824499,-18.2500000000,-5.7500000000,81.7000045776,0.1262795653,92.4546677394,0.0000000000,0.8000000119,0.5000000000
2003-01-11,2003,1,11,46.1500000000,-105.8083333000,776.2399902344,2.0194678307,-19.9499969482,-2.4499816895,83.2000045776,0.1337037195,92.4546677394,0.0000000000,1.1000000238,0.6000000238
2003-01-12,2003,1,12,46.1500000000,-105.8083333000,776.2399902344,2.0942628384,-10.8500061035,-0.8500061035,52.9000015259,0.2390779896,92.4546677394,0.0000000000,1.1000000238,0.6999999881
2003-01-13,2003,1,13,46.1500000000,-105.8083333000,776.2399902344,2.3186483383,-11.6499938965,4.2500000000,65.0999984741,0.3058174728,92.4546677394,0.0000000000,1.3999999762,0.8000000119
2003-01-14,2003,1,14,46.1500000000,-105.8083333000,776.2399902344,2.5430335999,-15.9499816895,-3.3500061035,72.5999984741,0.1915966050,92.4546677394,0.0000000000,0.9000000358,0.6000000238
2003-01-15,2003,1,15,46.1500000000,-105.8083333000,776.2399902344,2.6926236153,-14.3500061035,-5.6499938965,62.6000022888,0.2331438320,92.4546677394,4.8000001907,0.5000000000,0.3000000119
2003-01-16,2003,1,16,46.1500000000,-105.8083333000,776.2399902344,1.4959020615,-12.8500061035,-1.2500000000,67.5999984741,0.2450118763,92.4546677394,0.0000000000,0.6999999881,0.5000000000
2003-01-17,2003,1,17,46.1500000000,-105.8083333000,776.2399902344,4.1137309074,-15.5499877930,0.5500183105,67.0000000000,0.2272093861,92.4546677394,0.0000000000,1.5000000000,0.9000000358
2003-01-18,2003,1,18,46.1500000000,-105.8083333000,776.2399902344,2.9170091152,-13.6499938965,-0.2500000000,38.4000015259,0.2731938422,92.4546677394,0.0000000000,1.0000000000,0.6999999881
2003-01-19,2003,1,19,46.1500000000,-105.8083333000,776.2399902344,4.1137309074,-8.1499938965,6.0500183105,84.4000015259,0.3577007830,92.4546677394,0.0000000000,2.1000001431,1.3000000715
2003-01-20,2003,1,20,46.1500000000,-105.8083333000,776.2399902344,1.9446728230,-14.6499938965,0.3500061035,33.7000007629,0.3073001698,92.4546677394,0.9000000358,0.6999999881,0.5000000000
2003-01-21,2003,1,21,46.1500000000,-105.8083333000,776.2399902344,2.5430335999,-20.2500000000,-9.4499816895,33.7000007629,0.1530043895,92.4546677394,0.4000000060,0.5000000000,0.3000000119
2003-01-22,2003,1,22,46.1500000000,-105.8083333000,776.2399902344,1.6454923153,-23.7500000000,-14.8500061035,67.7000045776,0.0995488967,92.4546677394,0.0000000000,0.3000000119,0.2000000030
2003-01-23,2003,1,23,46.1500000000,-105.8083333000,776.2399902344,2.8422138691,-22.8499908447,-3.3500061035,59.4000015259,0.2138558160,92.4546677394,4.2000002861,0.6000000238,0.4000000060
2003-01-24,2003,1,24,46.1500000000,-105.8083333000,776.2399902344,2.6178286076,-9.5499877930,0.7500000000,92.8000030518,0.3384324092,92.4546677394,0.0000000000,0.9000000358,0.6000000238
2003-01-25,2003,1,25,46.1500000000,-105.8083333000,776.2399902344,2.4682383537,-22.3499908447,-2.3500061035,32.0000000000,0.1841759842,92.4546677394,3.9000000954,0.9000000358,0.6000000238
2003-01-26,2003,1,26,46.1500000000,-105.8083333000,776.2399902344,3.0665991306,-22.2500000000,4.5500183105,54.6000022888,0.2835750468,92.4546677394,0.0000000000,1.5000000000,0.9000000358
2003-01-27,2003,1,27,46.1500000000,-105.8083333000,776.2399902344,3.3657796383,-3.3500061035,8.3500061035,75.0999984741,0.4791696648,92.4546677394,0.0000000000,2.1000001431,1.3000000715
2003-01-28,2003,1,28,46.1500000000,-105.8083333000,776.2399902344,1.2715167999,-8.2500000000,1.7500000000,53.2000007629,0.4258567499,92.4546677394,0.0000000000,0.5000000000,0.4000000060
2003-01-29,2003,1,29,46.1500000000,-105.8083333000,776.2399902344,2.3186483383,-11.4499816895,3.1499938965,96.9000015259,0.3325030591,92.4546677394,0.0000000000,1.1000000238,0.6999999881
2003-01-30,2003,1,30,46.1500000000,-105.8083333000,776.2399902344,4.1885256767,-6.9499816895,5.2500000000,94.0000000000,0.4021546341,92.4546677394,0.0000000000,1.8000000715,1.1000000238
2003-01-31,2003,1,31,46.1500000000,-105.8083333000,776.2399902344,3.3657796383,-6.1499938965,7.7500000000,70.3000030518,0.4288191780,92.4546677394,0.0000000000,2.1000001431,1.3000000715
2003-02-01,2003,2,1,46.1500000000,-105.8083333000,776.2399902344,2.2438530922,-1.9499816895,9.8500061035,55.4000015259,0.5161788382,92.4546677394,4.2000002861,1.8999999762,1.2000000477
2003-02-02,2003,2,2,46.1500000000,-105.8083333000,776.2399902344,2.6926236153,-9.9499816895,4.1499938965,77.5999984741,0.3784479161,92.4546677394,0.0000000000,1.3000000715,0.8000000119
2003-02-03,2003,2,3,46.1500000000,-105.8083333000,776.2399902344,1.5706971884,-10.2500000000,2.5500183105,75.0999984741,0.3399147103,92.4546677394,0.0000000000,0.9000000358,0.6000000238
2003-02-04,2003,2,4,46.1500000000,-105.8083333000,776.2399902344,2.1690580845,-10.6499938965,-0.5499877930,52.6000022888,0.3028520592,92.4546677394,0.0000000000,0.9000000358,0.6000000238
2003-02-05,2003,2,5,46.1500000000,-105.8083333000,776.2399902344,3.1413943768,-12.5499877930,-0.5499877930,60.1000022888,0.2746769354,92.4546677394,5.4000000954,1.1000000238,0.6999999881
2003-02-06,2003,2,6,46.1500000000,-105.8083333000,776.2399902344,2.6926236153,-15.3500061035,-5.9499816895,81.7000045776,0.1752706305,92.4546677394,0.0000000000,0.9000000358,0.6000000238
2003-02-07,2003,2,7,46.1500000000,-105.8083333000,776.2399902344,4.6372966766,-15.5499877930,1.9500122070,84.0000000000,0.2717107484,92.4546677394,0.0000000000,1.6000000238,1.0000000000
2003-02-08,2003,2,8,46.1500000000,-105.8083333000,776.2399902344,2.9918041229,-13.5499877930,-0.5499877930,55.6000022888,0.2568787505,92.4546677394,0.0000000000,1.2000000477,0.8000000119
2003-02-09,2003,2,9,46.1500000000,-105.8083333000,776.2399902344,2.4682383537,-13.7500000000,-0.4499816895,53.2000007629,0.2806090759,92.4546677394,1.8999999762,0.9000000358,0.6000000238
2003-02-10,2003,2,10,46.1500000000,-105.8083333000,776.2399902344,2.9918041229,-10.7500000000,-0.2500000000,66.5000000000,0.3117481185,92.4546677394,2.4000000954,1.0000000000,0.6999999881
2003-02-11,2003,2,11,46.1500000000,-105.8083333000,776.2399902344,3.5153698921,-9.3500061035,0.2500000000,67.5999984741,0.3087828489,92.4546677394,0.0000000000,1.3000000715,0.9000000358
2003-02-12,2003,2,12,46.1500000000,-105.8083333000,776.2399902344,2.0942628384,-10.6499938965,2.9500122070,106.5999984741,0.3087828489,92.4546677394,0.0000000000,1.3999999762,0.9000000358
2003-02-13,2003,2,13,46.1500000000,-105.8083333000,776.2399902344,1.9446728230,-9.1499938965,3.5500183105,109.8000030518,0.3161959051,92.4546677394,0.0000000000,1.3999999762,1.0000000000
2003-02-14,2003,2,14,46.1500000000,-105.8083333000,776.2399902344,2.3186483383,-9.7500000000,0.0500183105,102.0999984741,0.3221260469,92.4546677394,0.0000000000,1.0000000000,0.6999999881
2003-02-15,2003,2,15,46.1500000000,-105.8083333000,776.2399902344,2.3934433460,-10.7500000000,2.3500061035,105.5999984741,0.3280558663,92.4546677394,0.0000000000,1.3000000715,0.9000000358
2003-02-16,2003,2,16,46.1500000000,-105.8083333000,776.2399902344,2.2438530922,-7.2500000000,6.7500000000,111.4000015259,0.3725205432,92.4546677394,0.0000000000,1.8000000715,1.2000000477
2003-02-17,2003,2,17,46.1500000000,-105.8083333000,776.2399902344,4.6372966766,-5.1499938965,6.1499938965,98.5000000000,0.3947467942,92.4546677394,3.2000000477,2.5000000000,1.6000000238
2003-02-18,2003,2,18,46.1500000000,-105.8083333000,776.2399902344,2.5430335999,-7.0499877930,4.4500122070,108.8000030518,0.3443614714,92.4546677394,0.0000000000,1.8000000715,1.2000000477
2003-02-19,2003,2,19,46.1500000000,-105.8083333000,776.2399902344,3.1413943768,-6.9499816895,6.2500000000,120.7000045776,0.3339854323,92.4546677394,0.0000000000,2.4000000954,1.5000000000
2003-02-20,2003,2,20,46.1500000000,-105.8083333000,776.2399902344,2.6178286076,-6.6499938965,4.7500000000,119.5000000000,0.3428792242,92.4546677394,0.0000000000,1.8999999762,1.3000000715
2003-02-21,2003,2,21,46.1500000000,-105.8083333000,776.2399902344,2.2438530922,-11.4499816895,1.5500183105,89.2000045776,0.3384324092,92.4546677394,1.1000000238,1.0000000000,0.6999999881
2003-02-22,2003,2,22,46.1500000000,-105.8083333000,776.2399902344,3.1413943768,-17.8499908447,-5.2500000000,88.7000045776,0.2005007691,92.4546677394,0.0000000000,0.8000000119,0.6000000238
2003-02-23,2003,2,23,46.1500000000,-105.8083333000,776.2399902344,3.3657796383,-23.5499877930,-12.2500000000,65.5000000000,0.0772688736,92.4546677394,0.0000000000,0.9000000358,0.6000000238
2003-02-24,2003,2,24,46.1500000000,-105.8083333000,776.2399902344,2.4682383537,-23.1499938965,-8.8500061035,137.4000091553,0.1173699919,92.4546677394,0.0000000000,0.8000000119,0.6000000238
2003-02-25,2003,2,25,46.1500000000,-105.8083333000,776.2399902344,2.4682383537,-18.9499969482,-2.0499877930,137.0000000000,0.1812075993,92.4546677394,0.0000000000,1.3000000715,0.9000000358
2003-02-26,2003,2,26,46.1500000000,-105.8083333000,776.2399902344,1.5706971884,-13.5499877930,0.7500000000,127.0999984741,0.2539121487,92.4546677394,0.0000000000,1.2000000477,0.9000000358
2003-02-27,2003,2,27,46.1500000000,-105.8083333000,776.2399902344,1.5706971884,-12.1499938965,0.3500061035,120.5999984741,0.3043347922,92.4546677394,0.0000000000,1.0000000000,0.8000000119
2003-02-28,2003,2,28,46.1500000000,-105.8083333000,776.2399902344,1.8698774576,-11.1499938965,2.1499938965,138.6000061035,0.3087828489,92.4546677394,0.0000000000,1.3000000715,1.0000000000
2003-03-01,2003,3,1,46.1500000000,-105.8083333000,776.2399902344,2.9918041229,-13.5499877930,-1.3500061035,89.0000000000,0.2479786943,92.4546677394,0.0000000000,1.2000000477,0.8000000119
2003-03-02,2003,3,2,46.1500000000,-105.8083333000,776.2399902344,2.8422138691,-14.8500061035,4.0500183105,133.6999969482,0.3117481185,92.4546677394,1.6000000238,1.6000000238,1.1000000238
2003-03-03,2003,3,3,46.1500000000,-105.8083333000,776.2399902344,3.3657796383,-13.6499938965,1.6499938965,128.3000030518,0.3013693081,92.4546677394,0.4000000060,1.3999999762,1.0000000000
2003-03-04,2003,3,4,46.1500000000,-105.8083333000,776.2399902344,1.6454923153,-17.2500000000,-7.9499816895,125.3000030518,0.1589424573,92.4546677394,0.0000000000,0.8000000119,0.6000000238
2003-03-05,2003,3,5,46.1500000000,-105.8083333000,776.2399902344,2.8422138691,-17.0499877930,2.7500000000,161.6999969482,0.2850579966,92.4546677394,0.4000000060,1.5000000000,1.1000000238
2003-03-06,2003,3,6,46.1500000000,-105.8083333000,776.2399902344,2.9170091152,-13.9499816895,0.4500122070,129.9000091553,0.2731938422,92.4546677394,3.7000000477,1.3000000715,1.0000000000
2003-03-07,2003,3,7,46.1500000000,-105.8083333000,776.2399902344,4.2633209229,-20.5499877930,-8.8500061035,131.6999969482,0.1515198361,92.4546677394,1.6000000238,0.8000000119,0.6000000238
2003-03-08,2003,3,8,46.1500000000,-105.8083333000,776.2399902344,2.4682383537,-24.1499938965,-16.0499877930,69.0999984741,0.0832106044,92.4546677394,0.4000000060,0.5000000000,0.3000000119
2003-03-09,2003,3,9,46.1500000000,-105.8083333000,776.2399902344,2.0194678307,-21.8499908447,-9.7500000000,123.2000045776,0.1247946873,92.4546677394,2.9000000954,0.6999999881,0.5000000000
2003-03-10,2003,3,10,46.1500000000,-105.8083333000,776.2399902344,2.3186483383,-16.3500061035,3.7500000000,149.6000061035,0.3250909926,92.4546677394,0.0000000000,1.3999999762,1.0000000000
2003-03-11,2003,3,11,46.1500000000,-105.8083333000,776.2399902344,1.8698774576,-5.4499816895,2.5500183105,107.5000000000,0.4006730883,92.4546677394,1.2000000477,1.3000000715,1.0000000000
2003-03-12,2003,3,12,46.1500000000,-105.8083333000,776.2399902344,1.7950824499,-5.5499877930,8.2500000000,145.0000000000,0.4525161179,92.4546677394,0.0000000000,2.0000000000,1.5000000000
2003-03-13,2003,3,13,46.1500000000,-105.8083333000,776.2399902344,3.0665991306,-0.6499938965,16.0500183105,179.9000091553,0.5368990561,92.4546677394,0.0000000000,4.4000000954,2.9000000954
2003-03-14,2003,3,14,46.1500000000,-105.8083333000,776.2399902344,2.0194678307,3.1499938965,21.8500061035,177.8000030518,0.6818422728,92.4546677394,0.0000000000,4.5999999046,3.2000000477
2003-03-15,2003,3,15,46.1500000000,-105.8083333000,776.2399902344,2.6926236153,2.5500183105,19.7500000000,190.6999969482,0.5442983084,92.4546677394,0.0000000000,5.3000001907,3.6000001431
2003-03-16,2003,3,16,46.1500000000,-105.8083333000,776.2399902344,2.0942628384,-0.2500000000,9.9500122070,181.6000061035,0.4969354631,92.4546677394,0.0000000000,2.7999999523,2.0000000000
2003-03-17,2003,3,17,46.1500000000,-105.8083333000,776.2399902344,3.0665991306,0.7500000000,10.4500122070,114.7000045776,0.6345328051,92.4546677394,18.0000000000,2.5000000000,1.8000000715
2003-03-18,2003,3,18,46.1500000000,-105.8083333000,776.2399902344,3.7397549152,-2.2500000000,6.2500000000,69.5000000000,0.5235793125,92.4546677394,15.1999998093,1.8000000715,1.3000000715
2003-03-19,2003,3,19,46.1500000000,-105.8083333000,776.2399902344,2.2438530922,-2.7500000000,9.5500183105,113.5999984741,0.4895333729,92.4546677394,1.5000000000,2.4000000954,1.7000000477
2003-03-20,2003,3,20,46.1500000000,-105.8083333000,776.2399902344,1.4959020615,-1.6499938965,13.4500122070,202.9000091553,0.4347438528,92.4546677394,0.0000000000,3.2000000477,2.4000000954
2003-03-21,2003,3,21,46.1500000000,-105.8083333000,776.2399902344,2.3934433460,-3.9499816895,7.2500000000,198.8000030518,0.4080806031,92.4546677394,0.0000000000,2.6000001431,1.8999999762
2003-03-22,2003,3,22,46.1500000000,-105.8083333000,776.2399902344,2.9918041229,-4.0499877930,5.9500122070,184.0000000000,0.4154876340,92.4546677394,0.0000000000,2.5000000000,1.8000000715
2003-03-23,2003,3,23,46.1500000000,-105.8083333000,776.2399902344,4.4877061844,0.1499938965,12.7500000000,122.2000045776,0.4510351832,92.4546677394,1.2000000477,4.7000002861,3.1000001431
2003-03-24,2003,3,24,46.1500000000,-105.8083333000,776.2399902344,3.5901648998,-2.4499816895,9.9500122070,207.1000061035,0.3013693081,92.4546677394,0.0000000000,4.4000000954,3.0000000000
2003-03-25,2003,3,25,46.1500000000,-105.8083333000,776.2399902344,2.9918041229,-1.4499816895,11.0500183105,176.8000030518,0.3325030591,92.4546677394,0.0000000000,4.2000002861,2.9000000954
2003-03-26,2003,3,26,46.1500000000,-105.8083333000,776.2399902344,2.9170091152,0.5500183105,12.8500061035,203.8000030518,0.3799297316,92.4546677394,0.0000000000,4.5999999046,3.2000000477
2003-03-27,2003,3,27,46.1500000000,-105.8083333000,776.2399902344,2.4682383537,-3.9499816895,7.9500122070,195.6999969482,0.3250909926,92.4546677394,0.0000000000,3.2000000477,2.2999999523
2003-03-28,2003,3,28,46.1500000000,-105.8083333000,776.2399902344,4.4129109383,-4.7500000000,3.9500122070,204.6999969482,0.2316602518,92.4546677394,0.0000000000,3.6000001431,2.5000000000
2003-03-29,2003,3,29,46.1500000000,-105.8083333000,776.2399902344,1.9446728230,-5.4499816895,9.3500061035,203.6999969482,0.2420449690,92.4546677394,0.0000000000,3.5000000000,2.5000000000
2003-03-30,2003,3,30,46.1500000000,-105.8083333000,776.2399902344,4.1885256767,0.5500183105,18.4500122070,127.8000030518,0.5028568327,92.4546677394,0.0000000000,6.2000002861,4.0000000000
2003-03-31,2003,3,31,46.1500000000,-105.8083333000,776.2399902344,5.0112724304,7.1499938965,22.3500061035,183.9000091553,0.5339392502,92.4546677394,0.5000000000,9.0000000000,5.8000001907
2003-04-01,2003,4,1,46.1500000000,-105.8083333000,776.2399902344,2.1690580845,8.2500000000,23.2500000000,215.8000030518,0.7202676418,92.4546677394,0.0000000000,5.8000001907,4.0999999046
2003-04-02,2003,4,2,46.1500000000,-105.8083333000,776.2399902344,5.9088129997,-0.5499877930,12.6499938965,218.6000061035,0.6019968685,92.4546677394,0.0000000000,4.2000002861,2.9000000954
2003-04-03,2003,4,3,46.1500000000,-105.8083333000,776.2399902344,2.1690580845,-5.3500061035,6.6499938965,179.1999969482,0.4614012802,92.4546677394,2.2000000477,2.1000001431,1.7000000477
2003-04-04,2003,4,4,46.1500000000,-105.8083333000,776.2399902344,2.0942628384,-4.8500061035,8.6499938965,167.6999969482,0.4184503136,92.4546677394,0.0000000000,2.6000001431,2.0000000000
2003-04-05,2003,4,5,46.1500000000,-105.8083333000,776.2399902344,2.0194678307,-4.0499877930,13.1499938965,238.6999969482,0.4362249852,92.4546677394,0.0000000000,3.7000000477,2.7999999523
2003-04-06,2003,4,6,46.1500000000,-105.8083333000,776.2399902344,2.2438530922,-2.3500061035,12.5500183105,205.1999969482,0.5280193886,92.4546677394,1.3000000715,3.2999999523,2.5000000000
2003-04-07,2003,4,7,46.1500000000,-105.8083333000,776.2399902344,1.4959020615,0.1499938965,13.4500122070,236.4000091553,0.4984158411,92.4546677394,0.0000000000,3.5000000000,2.7999999523
2003-04-08,2003,4,8,46.1500000000,-105.8083333000,776.2399902344,3.3657796383,-0.2500000000,20.3500061035,242.5000000000,0.4865723836,92.4546677394,0.0000000000,6.7000002861,4.5999999046
2003-04-09,2003,4,9,46.1500000000,-105.8083333000,776.2399902344,3.8145503998,4.6499938965,25.7500000000,246.9000091553,0.5502173459,92.4546677394,0.0000000000,9.1999998093,6.0999999046
2003-04-10,2003,4,10,46.1500000000,-105.8083333000,776.2399902344,2.5430335999,6.2500000000,22.1499938965,244.5000000000,0.5842463609,92.4546677394,0.0000000000,6.5000000000,4.5999999046
2003-04-11,2003,4,11,46.1500000000,-105.8083333000,776.2399902344,2.7674188614,5.4500122070,26.3500061035,246.5000000000,0.6670599966,92.4546677394,0.0000000000,7.7000002861,5.4000000954
2003-04-12,2003,4,12,46.1500000000,-105.8083333000,776.2399902344,2.2438530922,9.1499938965,28.9500122070,244.8000030518,0.6315753325,92.4546677394,0.0000000000,8.0000000000,5.5000000000
2003-04-13,2003,4,13,46.1500000000,-105.8083333000,776.2399902344,2.2438530922,8.5500183105,27.3500061035,241.8000030518,0.5191390749,92.4546677394,0.0000000000,7.9000000954,5.5000000000
2003-04-14,2003,4,14,46.1500000000,-105.8083333000,776.2399902344,2.2438530922,6.4500122070,24.5500183105,242.0000000000,0.7675438659,92.4546677394,0.0000000000,6.3000001907,4.5999999046
2003-04-15,2003,4,15,46.1500000000,-105.8083333000,776.2399902344,2.9918041229,4.5500183105,20.3500061035,227.3000030518,0.8767999305,92.4546677394,4.8000001907,5.0999999046,3.7999999523
2003-04-16,2003,4,16,46.1500000000,-105.8083333000,776.2399902344,2.6178286076,3.8500061035,16.2500000000,239.5000000000,0.7054900919,92.4546677394,9.6000003815,4.5000000000,3.4000000954
2003-04-17,2003,4,17,46.1500000000,-105.8083333000,776.2399902344,2.9918041229,1.6499938965,19.6499938965,241.0000000000,0.5783289740,92.4546677394,0.0000000000,6.0999999046,4.3000001907
2003-04-18,2003,4,18,46.1500000000,-105.8083333000,776.2399902344,2.9918041229,3.6499938965,15.8500061035,217.4000091553,0.7911750705,92.4546677394,2.2999999523,4.0999999046,3.1000001431
2003-04-19,2003,4,19,46.1500000000,-105.8083333000,776.2399902344,2.3934433460,3.1499938965,13.2500000000,163.8000030518,0.6877546403,92.4546677394,0.0000000000,3.2999999523,2.5000000000
2003-04-20,2003,4,20,46.1500000000,-105.8083333000,776.2399902344,1.5706971884,2.0500183105,19.4500122070,264.3999938965,0.5709318196,92.4546677394,0.0000000000,4.9000000954,3.7999999523
2003-04-21,2003,4,21,46.1500000000,-105.8083333000,776.2399902344,3.7397549152,3.3500061035,21.9500122070,269.3000183105,0.6034759724,92.4546677394,0.0000000000,7.5999999046,5.3000001907
2003-04-22,2003,4,22,46.1500000000,-105.8083333000,776.2399902344,4.6372966766,4.1499938965,22.8500061035,259.8000183105,0.8088954853,92.4546677394,0.0000000000,7.5999999046,5.3000001907
2003-04-23,2003,4,23,46.1500000000,-105.8083333000,776.2399902344,3.2161896229,4.7500000000,22.4500122070,262.0000000000,1.0007017060,92.4546677394,0.0000000000,5.8000001907,4.3000001907
2003-04-24,2003,4,24,46.1500000000,-105.8083333000,776.2399902344,3.3657796383,4.6499938965,16.4500122070,115.2000045776,0.9903813586,92.4546677394,0.0000000000,2.9000000954,2.2000000477
2003-04-25,2003,4,25,46.1500000000,-105.8083333000,776.2399902344,3.9641406536,2.3500061035,21.7500000000,256.8999938965,0.8620413457,92.4546677394,0.0000000000,6.3000001907,4.5000000000
2003-04-26,2003,4,26,46.1500000000,-105.8083333000,776.2399902344,3.0665991306,4.0500183105,17.8500061035,204.3000030518,0.8738483291,92.4546677394,2.5000000000,4.3000001907,3.2999999523
2003-04-27,2003,4,27,46.1500000000,-105.8083333000,776.2399902344,3.2161896229,1.7500000000,14.9500122070,263.3000183105,0.5709318196,92.4546677394,0.5000000000,5.0999999046,3.7000000477
2003-04-28,2003,4,28,46.1500000000,-105.8083333000,776.2399902344,1.5706971884,1.7500000000,13.5500183105,197.6000061035,0.6019968685,92.4546677394,0.8000000119,3.4000000954,2.7000000477
2003-04-29,2003,4,29,46.1500000000,-105.8083333000,776.2399902344,3.0665991306,3.8500061035,11.3500061035,89.9000015259,0.8044656574,92.4546677394,1.8000000715,2.2000000477,1.7000000477
2003-04-30,2003,4,30,46.1500000000,-105.8083333000,776.2399902344,2.0942628384,3.6499938965,13.5500183105,119.5999984741,0.8369475524,92.4546677394,0.0000000000,2.5000000000,2.0000000000
2003-05-01,2003,5,1,46.1500000000,-105.8083333000,776.2399902344,1.3463118076,5.2500000000,16.0500183105,165.1999969482,0.7379983655,92.4546677394,0.5000000000,3.2999999523,2.6000001431
2003-05-02,2003,5,2,46.1500000000,-105.8083333000,776.2399902344,2.5430335999,2.0500183105,19.9500122070,289.0000000000,0.7054900919,92.4546677394,0.0000000000,5.7000002861,4.3000001907
