This file contains first (temporary) numbers of cutting cycles for dairy and beef hay, based on latitude.  R.Allen 4/1/08						
ET Cell ID	ET Cell Name	Lat	Number Dairy	Number Beef	null	null
1152	1152	  44.6664	3	3
1153	1153	  44.6701	3	3
1154	1154	  44.6680	3	3
1155	1155	  44.6621	3	3
1156	1156	  44.6671	3	3
1157	1157	  44.6687	3	3
1158	1158	  44.6681	3	3
1159	1159	  44.6655	3	3
116	116	  44.6403	3	3
1160	1160	  44.6687	3	3
1161	1161	  44.6691	3	3
1162	1162	  44.6647	3	3
1163	1163	  44.6603	3	3
1164	1164	  44.6681	3	3
1165	1165	  44.6649	3	3
1166	1166	  44.6662	3	3
1167	1167	  44.6656	3	3
1168	1168	  44.6689	3	3
1169	1169	  44.6662	3	3
117	117	  44.6401	3	3
1170	1170	  44.6667	3	3
1171	1171	  44.6671	3	3
1172	1172	  44.6653	3	3
1173	1173	  44.6678	3	3
1174	1174	  44.6641	3	3
1175	1175	  44.6655	3	3
1176	1176	  44.6664	3	3
1177	1177	  44.6619	3	3
1178	1178	  44.6664	3	3
1179	1179	  44.6635	3	3
118	118	  44.6409	3	3
1180	1180	  44.6636	3	3
1181	1181	  44.6616	3	3
1182	1182	  44.6626	3	3
1183	1183	  44.6636	3	3
1184	1184	  44.6586	3	3
1185	1185	  44.6668	3	3
1186	1186	  44.6628	3	3
1187	1187	  44.6627	3	3
1188	1188	  44.6603	3	3
1189	1189	  44.6643	3	3
119	119	  44.6401	3	3
1190	1190	  44.6621	3	3
1191	1191	  44.6625	3	3
1192	1192	  44.6627	3	3
1193	1193	  44.6624	3	3
1194	1194	  44.6620	3	3
1195	1195	  44.6608	3	3
1196	1196	  44.6553	3	3
1197	1197	  44.6436	3	3
1198	1198	  44.6614	3	3
1199	1199	  44.6596	3	3
12	12	  44.7419	3	3
120	120	  44.6431	3	3
1200	1200	  44.6605	3	3
1201	1201	  44.6591	3	3
1202	1202	  44.6524	3	3
1203	1203	  44.6591	3	3
1204	1204	  44.6579	3	3
1205	1205	  44.6590	3	3
1206	1206	  44.6590	3	3
1207	1207	  44.6597	3	3
1208	1208	  44.6560	3	3
1209	1209	  44.6556	3	3
121	121	  44.6416	3	3
1210	1210	  44.6570	3	3
1211	1211	  44.6572	3	3
1212	1212	  44.6554	3	3
1213	1213	  44.6581	3	3
1214	1214	  44.6541	3	3
1215	1215	  44.6538	3	3
1216	1216	  44.6534	3	3
1217	1217	  44.6503	3	3
1218	1218	  44.6513	3	3
1219	1219	  44.6559	3	3
122	122	  44.6427	3	3
1220	1220	  44.6516	3	3
1221	1221	  44.6521	3	3
1222	1222	  44.6511	3	3
1223	1223	  44.6516	3	3
1224	1224	  44.6490	3	3
1225	1225	  44.6494	3	3
1226	1226	  44.6497	3	3
1227	1227	  44.6532	3	3
1228	1228	  44.6539	3	3
1229	1229	  44.6494	3	3
123	123	  44.6396	3	3
1230	1230	  44.6501	3	3
1231	1231	  44.6502	3	3
1232	1232	  44.6497	3	3
1233	1233	  44.6489	3	3
1234	1234	  44.6517	3	3
1235	1235	  44.6515	3	3
1236	1236	  44.6479	3	3
1237	1237	  44.6411	3	3
1238	1238	  44.6492	3	3
1239	1239	  44.6525	3	3
124	124	  44.6370	3	3
1240	1240	  44.6490	3	3
1241	1241	  44.6497	3	3
1242	1242	  44.6433	3	3
1243	1243	  44.6475	3	3
1244	1244	  44.6495	3	3
1245	1245	  44.6458	3	3
1246	1246	  44.6470	3	3
1247	1247	  44.6512	3	3
1248	1248	  44.6414	3	3
1249	1249	  44.6484	3	3
125	125	  44.6298	3	3
1250	1250	  44.6481	3	3
1251	1251	  44.6469	3	3
1252	1252	  44.6472	3	3
1253	1253	  44.6457	3	3
1254	1254	  44.6393	3	3
1255	1255	  44.6486	3	3
1256	1256	  44.6414	3	3
1257	1257	  44.6468	3	3
1258	1258	  44.6464	3	3
1259	1259	  44.6489	3	3
126	126	  44.6384	3	3
1260	1260	  44.6472	3	3
1261	1261	  44.6468	3	3
1262	1262	  44.6416	3	3
1263	1263	  44.6424	3	3
1264	1264	  44.6456	3	3
1265	1265	  44.6444	3	3
1266	1266	  44.6465	3	3
1267	1267	  44.6463	3	3
1268	1268	  44.6448	3	3
1269	1269	  44.6454	3	3
127	127	  44.6384	3	3
1270	1270	  44.6425	3	3
1271	1271	  44.6450	3	3
1272	1272	  44.6459	3	3
1273	1273	  44.6401	3	3
1274	1274	  44.6420	3	3
1275	1275	  44.6473	3	3
1276	1276	  44.6415	3	3
1277	1277	  44.6442	3	3
1278	1278	  44.6430	3	3
1279	1279	  44.6455	3	3
128	128	  44.6361	3	3
1280	1280	  44.6435	3	3
1281	1281	  44.6373	3	3
1282	1282	  44.6415	3	3
1283	1283	  44.6410	3	3
1284	1284	  44.6449	3	3
1285	1285	  44.6276	3	3
1286	1286	  44.6363	3	3
1287	1287	  44.6341	3	3
1288	1288	  44.6368	3	3
1289	1289	  44.6337	3	3
129	129	  44.6346	3	3
1290	1290	  44.6335	3	3
1291	1291	  44.6373	3	3
1292	1292	  44.6346	3	3
1293	1293	  44.6351	3	3
1294	1294	  44.6342	3	3
1295	1295	  44.6323	3	3
1296	1296	  44.6328	3	3
1297	1297	  44.6306	3	3
1298	1298	  44.6312	3	3
1299	1299	  44.6313	3	3
13	13	  44.7385	3	3
130	130	  44.6359	3	3
1300	1300	  44.6305	3	3
1301	1301	  44.6299	3	3
1302	1302	  44.6275	3	3
1303	1303	  44.6293	3	3
1304	1304	  44.6308	3	3
1305	1305	  44.6306	3	3
1306	1306	  44.6270	3	3
1307	1307	  44.6281	3	3
1308	1308	  44.6275	3	3
1309	1309	  44.6287	3	3
131	131	  44.6327	3	3
1310	1310	  44.6280	3	3
1311	1311	  44.6253	3	3
1312	1312	  44.6274	3	3
1313	1313	  44.6233	3	3
1314	1314	  44.6251	3	3
1315	1315	  44.6223	3	3
1316	1316	  44.6202	3	3
1317	1317	  44.6234	3	3
1318	1318	  44.6224	3	3
1319	1319	  44.6195	3	3
132	132	  44.6327	3	3
